[129: PlayerSettings] string.size 1818391920 > 10_000_000 \macAppStoreCategory, buf.Position=352
129: PlayerSettings pathID: 1

Ba.Warning: pos: 352 != len: 647 for: {fileID: 0 (globalgamemanagers), pathID: 1, m_Name: , type: PlayerSettings}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 501, m_Name: door_backR_COL, type: Mesh}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 501, m_Name: door_backR_COL, type: Mesh}
Mem  1870 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 501, m_Name: door_backR_COL, type: Mesh}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 502, m_Name: door_backR_COL, type: Mesh}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 502, m_Name: door_backR_COL, type: Mesh}
Mem  1871 Mb (+1) on {fileID: 0 (sharedassets10.assets), pathID: 502, m_Name: door_backR_COL, type: Mesh}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 503, m_Name: door_backR_COL, type: Mesh}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 503, m_Name: door_backR_COL, type: Mesh}
Mem  1872 Mb (+1) on {fileID: 0 (sharedassets10.assets), pathID: 503, m_Name: door_backR_COL, type: Mesh}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 504, m_Name: door_backR_COL, type: Mesh}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 504, m_Name: door_backR_COL, type: Mesh}
Mem  1870 Mb (+-2) on {fileID: 0 (sharedassets10.assets), pathID: 504, m_Name: door_backR_COL, type: Mesh}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 505, m_Name: door_backL_COL, type: Mesh}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 505, m_Name: door_backL_COL, type: Mesh}
Mem  1871 Mb (+1) on {fileID: 0 (sharedassets10.assets), pathID: 505, m_Name: door_backL_COL, type: Mesh}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 506, m_Name: wheel_backR_COL, type: Mesh}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 506, m_Name: wheel_backR_COL, type: Mesh}
Mem  1872 Mb (+1) on {fileID: 0 (sharedassets10.assets), pathID: 506, m_Name: wheel_backR_COL, type: Mesh}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 507, m_Name: door_backL_COL, type: Mesh}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 507, m_Name: door_backL_COL, type: Mesh}
Mem  1872 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 507, m_Name: door_backL_COL, type: Mesh}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 508, m_Name: door_backL_COL, type: Mesh}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 508, m_Name: door_backL_COL, type: Mesh}
Mem  1873 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 508, m_Name: door_backL_COL, type: Mesh}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 509, m_Name: door_backL_COL, type: Mesh}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 509, m_Name: door_backL_COL, type: Mesh}
Mem  1874 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 509, m_Name: door_backL_COL, type: Mesh}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 510, m_Name: door_backL_COL, type: Mesh}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 510, m_Name: door_backL_COL, type: Mesh}
Mem  1875 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 510, m_Name: door_backL_COL, type: Mesh}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 511, m_Name: door_backL_COL, type: Mesh}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 511, m_Name: door_backL_COL, type: Mesh}
Mem  1876 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 511, m_Name: door_backL_COL, type: Mesh}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 512, m_Name: wheel_frontR_COL, type: Mesh}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 512, m_Name: wheel_frontR_COL, type: Mesh}
Mem  1877 Mb (+1) on {fileID: 0 (sharedassets10.assets), pathID: 512, m_Name: wheel_frontR_COL, type: Mesh}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 513, m_Name: wheel_backL_COL, type: Mesh}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 513, m_Name: wheel_backL_COL, type: Mesh}
Mem  1878 Mb (+1) on {fileID: 0 (sharedassets10.assets), pathID: 513, m_Name: wheel_backL_COL, type: Mesh}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 514, m_Name: Veh_Taxi_B_COL, type: Mesh}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 514, m_Name: Veh_Taxi_B_COL, type: Mesh}
Mem  1877 Mb (+-2) on {fileID: 0 (sharedassets10.assets), pathID: 514, m_Name: Veh_Taxi_B_COL, type: Mesh}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 515, m_Name: wheel_frontL_COL, type: Mesh}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 515, m_Name: wheel_frontL_COL, type: Mesh}
Mem  1878 Mb (+1) on {fileID: 0 (sharedassets10.assets), pathID: 515, m_Name: wheel_frontL_COL, type: Mesh}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 516, m_Name: wheel_frontR_COL, type: Mesh}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 516, m_Name: wheel_frontR_COL, type: Mesh}
Mem  1878 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 516, m_Name: wheel_frontR_COL, type: Mesh}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 517, m_Name: door_backL, type: Mesh}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 517, m_Name: door_backL, type: Mesh}
Mem  1880 Mb (+1) on {fileID: 0 (sharedassets10.assets), pathID: 517, m_Name: door_backL, type: Mesh}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 518, m_Name: wheel_backR_COL, type: Mesh}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 518, m_Name: wheel_backR_COL, type: Mesh}
Mem  1881 Mb (+1) on {fileID: 0 (sharedassets10.assets), pathID: 518, m_Name: wheel_backR_COL, type: Mesh}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 519, m_Name: glass_backL, type: Mesh}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 519, m_Name: glass_backL, type: Mesh}
Mem  1881 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 519, m_Name: glass_backL, type: Mesh}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 520, m_Name: wheel_backL_COL, type: Mesh}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 520, m_Name: wheel_backL_COL, type: Mesh}
Mem  1882 Mb (+1) on {fileID: 0 (sharedassets10.assets), pathID: 520, m_Name: wheel_backL_COL, type: Mesh}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 521, m_Name: hood, type: Mesh}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 521, m_Name: hood, type: Mesh}
Mem  1883 Mb (+1) on {fileID: 0 (sharedassets10.assets), pathID: 521, m_Name: hood, type: Mesh}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 522, m_Name: wheel_frontR, type: Mesh}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 522, m_Name: wheel_frontR, type: Mesh}
Mem  1882 Mb (+-2) on {fileID: 0 (sharedassets10.assets), pathID: 522, m_Name: wheel_frontR, type: Mesh}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 523, m_Name: wheel_backR, type: Mesh}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 523, m_Name: wheel_backR, type: Mesh}
Mem  1884 Mb (+1) on {fileID: 0 (sharedassets10.assets), pathID: 523, m_Name: wheel_backR, type: Mesh}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 524, m_Name: wheel_frontR, type: Mesh}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 524, m_Name: wheel_frontR, type: Mesh}
Mem  1886 Mb (+1) on {fileID: 0 (sharedassets10.assets), pathID: 524, m_Name: wheel_frontR, type: Mesh}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 525, m_Name: Veh_Sedan_B, type: Mesh}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 525, m_Name: Veh_Sedan_B, type: Mesh}
Mem  1888 Mb (+1) on {fileID: 0 (sharedassets10.assets), pathID: 525, m_Name: Veh_Sedan_B, type: Mesh}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 526, m_Name: wheel_backL, type: Mesh}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 526, m_Name: wheel_backL, type: Mesh}
Mem  1890 Mb (+1) on {fileID: 0 (sharedassets10.assets), pathID: 526, m_Name: wheel_backL, type: Mesh}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 527, m_Name: wheel_frontL, type: Mesh}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 527, m_Name: wheel_frontL, type: Mesh}
Mem  1892 Mb (+1) on {fileID: 0 (sharedassets10.assets), pathID: 527, m_Name: wheel_frontL, type: Mesh}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 528, m_Name: door_frontL, type: Mesh}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 528, m_Name: door_frontL, type: Mesh}
Mem  1893 Mb (+1) on {fileID: 0 (sharedassets10.assets), pathID: 528, m_Name: door_frontL, type: Mesh}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 529, m_Name: wheel_frontR, type: Mesh}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 529, m_Name: wheel_frontR, type: Mesh}
Mem  1895 Mb (+1) on {fileID: 0 (sharedassets10.assets), pathID: 529, m_Name: wheel_frontR, type: Mesh}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 530, m_Name: wheel_backR, type: Mesh}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 530, m_Name: wheel_backR, type: Mesh}
Mem  1897 Mb (+1) on {fileID: 0 (sharedassets10.assets), pathID: 530, m_Name: wheel_backR, type: Mesh}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 531, m_Name: glass_frontR, type: Mesh}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 531, m_Name: glass_frontR, type: Mesh}
Mem  1897 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 531, m_Name: glass_frontR, type: Mesh}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 532, m_Name: wheel_frontR, type: Mesh}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 532, m_Name: wheel_frontR, type: Mesh}
Mem  1899 Mb (+1) on {fileID: 0 (sharedassets10.assets), pathID: 532, m_Name: wheel_frontR, type: Mesh}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 533, m_Name: wheel_backL, type: Mesh}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 533, m_Name: wheel_backL, type: Mesh}
Mem  1901 Mb (+1) on {fileID: 0 (sharedassets10.assets), pathID: 533, m_Name: wheel_backL, type: Mesh}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 534, m_Name: wheel_backR, type: Mesh}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 534, m_Name: wheel_backR, type: Mesh}
Mem  1896 Mb (+-6) on {fileID: 0 (sharedassets10.assets), pathID: 534, m_Name: wheel_backR, type: Mesh}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 535, m_Name: Legacy Shaders/Bumped Diffuse, type: Shader}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 535, m_Name: Legacy Shaders/Bumped Diffuse, type: Shader}
Mem  1977 Mb (+70) on {fileID: 0 (sharedassets10.assets), pathID: 535, m_Name: Legacy Shaders/Bumped Diffuse, type: Shader}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 536, m_Name: Legacy Shaders/Specular, type: Shader}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 536, m_Name: Legacy Shaders/Specular, type: Shader}
Mem  1999 Mb (+10) on {fileID: 0 (sharedassets10.assets), pathID: 536, m_Name: Legacy Shaders/Specular, type: Shader}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 537, m_Name: Legacy Shaders/Bumped Specular, type: Shader}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 537, m_Name: Legacy Shaders/Bumped Specular, type: Shader}
Mem  2012 Mb (+-7) on {fileID: 0 (sharedassets10.assets), pathID: 537, m_Name: Legacy Shaders/Bumped Specular, type: Shader}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 538, m_Name: Skybox/6 Sided, type: Shader}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 538, m_Name: Skybox/6 Sided, type: Shader}
Mem  2017 Mb (+2) on {fileID: 0 (sharedassets10.assets), pathID: 538, m_Name: Skybox/6 Sided, type: Shader}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 539, m_Name: Mobile/Particles/Multiply, type: Shader}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 539, m_Name: Mobile/Particles/Multiply, type: Shader}
Mem  2019 Mb (+1) on {fileID: 0 (sharedassets10.assets), pathID: 539, m_Name: Mobile/Particles/Multiply, type: Shader}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 540, m_Name: Sprites/Diffuse, type: Shader}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 540, m_Name: Sprites/Diffuse, type: Shader}
Mem  2106 Mb (+72) on {fileID: 0 (sharedassets10.assets), pathID: 540, m_Name: Sprites/Diffuse, type: Shader}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 541, m_Name: CoverShooter/GrenadePath, type: Shader}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 541, m_Name: CoverShooter/GrenadePath, type: Shader}
Mem  2107 Mb (+1) on {fileID: 0 (sharedassets10.assets), pathID: 541, m_Name: CoverShooter/GrenadePath, type: Shader}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 542, m_Name: CoverShooter/ExplosionPreview, type: Shader}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 542, m_Name: CoverShooter/ExplosionPreview, type: Shader}
Mem  2108 Mb (+1) on {fileID: 0 (sharedassets10.assets), pathID: 542, m_Name: CoverShooter/ExplosionPreview, type: Shader}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 543, m_Name: weapon_sniper1, type: AudioClip}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 543, m_Name: weapon_sniper1, type: AudioClip}
Mem  2109 Mb (+1) on {fileID: 0 (sharedassets10.assets), pathID: 543, m_Name: weapon_sniper1, type: AudioClip}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 544, m_Name: weapon_sniper2, type: AudioClip}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 544, m_Name: weapon_sniper2, type: AudioClip}
Mem  2109 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 544, m_Name: weapon_sniper2, type: AudioClip}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 545, m_Name: n_shotg_1, type: AudioClip}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 545, m_Name: n_shotg_1, type: AudioClip}
Mem  2109 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 545, m_Name: n_shotg_1, type: AudioClip}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 546, m_Name: weapon_pistola2, type: AudioClip}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 546, m_Name: weapon_pistola2, type: AudioClip}
Mem  2110 Mb (+1) on {fileID: 0 (sharedassets10.assets), pathID: 546, m_Name: weapon_pistola2, type: AudioClip}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 547, m_Name: sg_mp_banalert_1, type: AudioClip}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 547, m_Name: sg_mp_banalert_1, type: AudioClip}
Mem  2110 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 547, m_Name: sg_mp_banalert_1, type: AudioClip}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 548, m_Name: weapon_pistola, type: AudioClip}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 548, m_Name: weapon_pistola, type: AudioClip}
Mem  2042 Mb (+-68) on {fileID: 0 (sharedassets10.assets), pathID: 548, m_Name: weapon_pistola, type: AudioClip}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 549, m_Name: weapon_shotgun, type: AudioClip}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 549, m_Name: weapon_shotgun, type: AudioClip}
Mem  2042 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 549, m_Name: weapon_shotgun, type: AudioClip}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 550, m_Name: ReflectionProbe-0, type: Cubemap}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 550, m_Name: ReflectionProbe-0, type: Cubemap}
Mem  2044 Mb (+1) on {fileID: 0 (sharedassets10.assets), pathID: 550, m_Name: ReflectionProbe-0, type: Cubemap}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 551, m_Name: block2Avatar, type: Avatar}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 551, m_Name: block2Avatar, type: Avatar}
Mem  2044 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 551, m_Name: block2Avatar, type: Avatar}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 552, m_Name: road barrier2Avatar, type: Avatar}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 552, m_Name: road barrier2Avatar, type: Avatar}
Mem  2044 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 552, m_Name: road barrier2Avatar, type: Avatar}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 553, m_Name: sign2Avatar, type: Avatar}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 553, m_Name: sign2Avatar, type: Avatar}
Mem  2045 Mb (+1) on {fileID: 0 (sharedassets10.assets), pathID: 553, m_Name: sign2Avatar, type: Avatar}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 554, m_Name: tyre1Avatar, type: Avatar}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 554, m_Name: tyre1Avatar, type: Avatar}
Mem  2045 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 554, m_Name: tyre1Avatar, type: Avatar}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 555, m_Name: billboard1Avatar, type: Avatar}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 555, m_Name: billboard1Avatar, type: Avatar}
Mem  2045 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 555, m_Name: billboard1Avatar, type: Avatar}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 556, m_Name: roadblock3Avatar, type: Avatar}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 556, m_Name: roadblock3Avatar, type: Avatar}
Mem  2045 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 556, m_Name: roadblock3Avatar, type: Avatar}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 557, m_Name: tyre2Avatar, type: Avatar}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 557, m_Name: tyre2Avatar, type: Avatar}
Mem  2046 Mb (+1) on {fileID: 0 (sharedassets10.assets), pathID: 557, m_Name: tyre2Avatar, type: Avatar}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 558, m_Name: electric pilarAvatar, type: Avatar}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 558, m_Name: electric pilarAvatar, type: Avatar}
Mem  2046 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 558, m_Name: electric pilarAvatar, type: Avatar}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 559, m_Name: sign6Avatar, type: Avatar}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 559, m_Name: sign6Avatar, type: Avatar}
Mem  2046 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 559, m_Name: sign6Avatar, type: Avatar}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 560, m_Name: barrel4Avatar, type: Avatar}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 560, m_Name: barrel4Avatar, type: Avatar}
Mem  2046 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 560, m_Name: barrel4Avatar, type: Avatar}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 561, m_Name: barrel5Avatar, type: Avatar}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 561, m_Name: barrel5Avatar, type: Avatar}
Mem  2046 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 561, m_Name: barrel5Avatar, type: Avatar}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 562, m_Name: barrel1Avatar, type: Avatar}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 562, m_Name: barrel1Avatar, type: Avatar}
Mem  2047 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 562, m_Name: barrel1Avatar, type: Avatar}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 563, m_Name: house15Avatar, type: Avatar}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 563, m_Name: house15Avatar, type: Avatar}
Mem  2047 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 563, m_Name: house15Avatar, type: Avatar}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 564, m_Name: roof3Avatar, type: Avatar}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 564, m_Name: roof3Avatar, type: Avatar}
Mem  2047 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 564, m_Name: roof3Avatar, type: Avatar}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 565, m_Name: trafic sign2Avatar, type: Avatar}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 565, m_Name: trafic sign2Avatar, type: Avatar}
Mem  2047 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 565, m_Name: trafic sign2Avatar, type: Avatar}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 566, m_Name: roadblock2Avatar, type: Avatar}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 566, m_Name: roadblock2Avatar, type: Avatar}
Mem  2048 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 566, m_Name: roadblock2Avatar, type: Avatar}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 567, m_Name: barrel3Avatar, type: Avatar}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 567, m_Name: barrel3Avatar, type: Avatar}
Mem  2048 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 567, m_Name: barrel3Avatar, type: Avatar}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 568, m_Name: cowboy (riged)Avatar, type: Avatar}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 568, m_Name: cowboy (riged)Avatar, type: Avatar}
Mem  2046 Mb (+2) on {fileID: 0 (sharedassets10.assets), pathID: 568, m_Name: cowboy (riged)Avatar, type: Avatar}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 569, m_Name: sign1Avatar, type: Avatar}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 569, m_Name: sign1Avatar, type: Avatar}
Mem  2046 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 569, m_Name: sign1Avatar, type: Avatar}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 570, m_Name: trafic sign1Avatar, type: Avatar}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 570, m_Name: trafic sign1Avatar, type: Avatar}
Mem  2047 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 570, m_Name: trafic sign1Avatar, type: Avatar}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 571, m_Name: roadblock1Avatar, type: Avatar}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 571, m_Name: roadblock1Avatar, type: Avatar}
Mem  2047 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 571, m_Name: roadblock1Avatar, type: Avatar}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 572, m_Name: sign8Avatar, type: Avatar}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 572, m_Name: sign8Avatar, type: Avatar}
Mem  2047 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 572, m_Name: sign8Avatar, type: Avatar}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 573, m_Name: barrel2Avatar, type: Avatar}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 573, m_Name: barrel2Avatar, type: Avatar}
Mem  2047 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 573, m_Name: barrel2Avatar, type: Avatar}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 574, m_Name: sign10Avatar, type: Avatar}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 574, m_Name: sign10Avatar, type: Avatar}
Mem  2048 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 574, m_Name: sign10Avatar, type: Avatar}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 575, m_Name: road barrier1Avatar, type: Avatar}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 575, m_Name: road barrier1Avatar, type: Avatar}
Mem  2048 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 575, m_Name: road barrier1Avatar, type: Avatar}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 576, m_Name: sign7Avatar, type: Avatar}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 576, m_Name: sign7Avatar, type: Avatar}
Mem  2048 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 576, m_Name: sign7Avatar, type: Avatar}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 577, m_Name: house14Avatar, type: Avatar}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 577, m_Name: house14Avatar, type: Avatar}
Mem  2048 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 577, m_Name: house14Avatar, type: Avatar}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 578, m_Name: treeAvatar, type: Avatar}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 578, m_Name: treeAvatar, type: Avatar}
Mem  2049 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 578, m_Name: treeAvatar, type: Avatar}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 579, m_Name: duality, type: Font}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 579, m_Name: duality, type: Font}
Mem  2054 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 579, m_Name: duality, type: Font}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 580, m_Name: re, type: Sprite}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 580, m_Name: re, type: Sprite}
Mem  2054 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 580, m_Name: re, type: Sprite}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 581, m_Name: CF-Button-Left, type: Sprite}
End export-ok: {fileID: 0 (sharedassets10.assets), pathID: 581, m_Name: CF-Button-Left, type: Sprite}
Mem  2055 Mb (+0) on {fileID: 0 (sharedassets10.assets), pathID: 581, m_Name: CF-Button-Left, type: Sprite}
Begin export: {fileID: 0 (sharedassets10.assets), pathID: 582, m_Name: heal, type: Sprite}
